Title,Review
무도실무관,아 영화내용보다 아동성폭력범욕만하고있었음
무도실무관,근 년 간의 작품들 중 단연코 최악
무도실무관,소재는 좋다
무도실무관,영화관 개봉이었다면 제의 베테랑이 되었을지도
무도실무관,뻔한 내용이지만 직업이 색다르니 어느정도 흥미가 생긴다 촌스러운 연출이고 뭐고 다 괜찮은데 김성균은 어쩌다
무도실무관,재밌긴한데 범죄부분에서 눈살이 찌푸려지는게 있음
무도실무관,노잼
무도실무관,어디서 본듯한 스토리 캐릭터 연기
무도실무관,무도실무관 직업에 대해서 알 수 있었다 실제로 일어날 법한 일들이라서 집중해서 보긴 했지만 에 신고 좀 하자 용으로는 아주 나쁘지 않았지만 뭔가 좀 아쉽네
무도실무관,나아지는게 없이 자기 복제만 하는게 박훈정하고 똑닮았다 주인공과 친구들의 케미도 어색하고 마지막 모습도 짜임새가 없다 그냥 다 쳐내고 액션에 좀 더 집중했다면 좋았을 듯하다
무도실무관,그럭저럭 잘 쌓아올리던 서사에 사다리 걷어차기
무도실무관,애매한 영화
무도실무관,이렇게까지 평면적인 영화도 처음인듯
무도실무관,이런 청년만 있다면 우리나라 미래가 밝다 김우빈이 딱이네 연기
무도실무관,마동석배우와는 또 다른 시원한 액션으로 사회적으로 관심이 필요한 이슈를 우리에게 알리는 거 같다
무도실무관,극한직업이구나 했던 영화다 실제 이런직업이 존재하겠지만 영화처럼 하진 않겠지 김우빈 배우의 연기가 많이 좋아진 것 같아 스토리도 연기도 액션도 좋았다 넷플릭스 시리즈로 만들었으면
무도실무관,청년의 삶을 계속해서 조명하려는 감독이 이번에도 자신의 그 상업 영화 감각을 밀고 간다 득이든 실이든
무도실무관,영화를 긍정적인 방면으로 보는 편이긴 하지만 이건 김우빈 연기말고는 볼게 없었다고 생각함 단순 오락영화로도 아쉬운작품
토이 스토리 ,탄정도 되면 재미없을법도 한데 말해뭐해 토이스토리 시리즈는 진짜 나올때마다 성공적
토이 스토리 ,안 만드느니만 못한 시퀄과 리메이크 리부트들이 지금도 범람하는 와중에 편에 이어 년 만에 나온 토이 스토리 는 반드시 만들어졌어야만 하는 이야기임을 스스로
토이 스토리 ,한줄평  탄이라는 마의 장벽도 깨버린 픽사
토이 스토리 ,완벽한 트릴로지를 뒤집으며 완벽하게 돌아왔다
토이 스토리 ,완벽한 트릴로지라는 말이 무색할정도로 네번째도 잘 해냈다 이번엔 정말 마지막이니까 한장면 한장면 속으로 이별을 생각하며 너무 예뻐서 조금 슬펐다
토이 스토리 ,진정한 친구는 어디에있든 서로를 생각해주는게 진정한 친구다
토이 스토리 ,
토이 스토리 ,아이에게 장난감은 쓰레기도 될 수 있고 수호천사도 될 수 있다 장난감에게 아이는 창조주일 수도 있고 아무것도 아닐 수도 있다 편 이후 더 이상 무슨 이야기를 할 수 있을지 알
토이 스토리 ,토이스토리를 만든다고 했을 때 누구나 도대체 왜라는 반응을 보여줬다 하지만 모든 우려를 딛고 토이 스토리 는 시리즈의 연장선이자 또 다른 끝이자 새로운 시작으로 최고의 
토이 스토리 ,나에게 즐거움을 준 네가 행복하길
토이 스토리 ,토이 스토리 
토이 스토리 ,이제는 우리가 헤어져야 할 시간 다음에 또 만나요
토이 스토리 ,    이것이 시리즈를 의미했음을 뒤늦게 깨달았다
토이 스토리 ,파트너가 떠나도 삶은 계속되기에
토이 스토리 ,영화 토이 스토리  리뷰
토이 스토리 ,안녕 우디
토이 스토리 ,보핍의 매력이란
토이 스토리 ,
토이 스토리 ,엥
토이 스토리 ,캡틴 우디     최고의 킬링 라인이 아닐까 싶다 토이스토리 팬서비스 영화로 완벽
토이 스토리 ,이제는 무한한 공간 저 너머로 떠난 우리의 친구 우디   
토이 스토리 ,편에서 만들었던   의 감동엔딩에 갑자기 똥 뿌림
토이 스토리 ,또 한 번 동심의 나라로
토이 스토리 ,온전히 줄 수 없던 것에 대해
토이 스토리 ,전작의 뛰어넘을 수 없는 위대함을 훼손하지만 동시에 훌륭하기도 한 찝찝한 이별
토이 스토리 ,누가 뭐래도 픽사의 대표 컨텐츠 토이스토리
토이 스토리 ,다시 돌아온 토이스토리
토이 스토리 ,
토이 스토리 ,장난감도 이젠 자립할 때
토이 스토리 ,사랑보핍이랑 남기 우정뱃지 동시에 선택한 엔딩
토이 스토리 ,
토이 스토리 ,보핍 넘모 얘뻐오
토이 스토리 ,안녕 내 소년 시절
토이 스토리 ,스스로의 선택으로 나아가는 자신만의 삶  훌륭한 마무리로부터의 좋은 마무리
토이 스토리 ,시간이 흐르고 야속하게 변해가는 마음 하지만 세상에는 변하지 않는 마음도 있다
토이 스토리 ,에서 멈췄어야지
토이 스토리 ,믿고보는 토이스토리지만 보단 못하다 차라리 로 유종의미를 거두는게 좋았을거같다
토이 스토리 ,년년 긴 이야기의 훌륭한 마무리
토이 스토리 ,
토이 스토리 ,나의 어린시절을 보내주고
토이 스토리 ,놀랍도록 꾸준히 훌륭한 시리즈
토이 스토리 ,이제 우리는 토이스토리를 놓아주어야 한다
토이 스토리 ,기존 시리즈 팬들에게는 일종의 배신같은 영화
토이 스토리 ,기억의 저편에서 펼쳐질 새로운 그들의 시작을 축복하며
토이 스토리 ,한 장난감이 자신을 필요하는 곳으로 오기까지 그리고 자신이 필요한 것을 찾기까지 우디만을 위한 에필로그
토이 스토리 ,엄청 재밌어요
토이 스토리 ,세월이 흘러도 여전히 매력적인 캐릭터와 기발한 상상력
토이 스토리 ,네 마음의 소리에 귀를 기울여
토이 스토리 ,내 마음의 소리는 무엇을 말하고 있고 마음은 무엇에게 치우쳐져 있는가
토이 스토리 ,굳이 나올 필요가 없다는 생각이 들지만 그럼에도 재미는 있었음 인형이 주인을 떠나 자기 삶을 살기 시작한다는 점에서 기존 시리즈와 다르게 느껴짐 픽사만의 색채가 사라진건 아쉬움
검은 사제들,일단 아가토가 너무 잘생겨서 몰입이 깨지긴 함
검은 사제들,무서운걸 안 좋아하는데 살짝 덜 매운 맛이라서 더 좋음
검은 사제들,박소담 이 소녀를 주목하라
검은 사제들,검은 사제들만의 분위기가 정말 좋다 한국에서 이런 호러 영화가 나올 수 있다는 것에 감사했다 정말 재미있는 한국 공포 영화
검은 사제들,강동원 사제복 입은 모습은 큰 스크린에서 봐줘야죠
검은 사제들,강동원 잘생긴 얼굴 보려고 봤던 영화였는데 구마 하는 장면 모든게 다 좋았습니다 박소담배우 연기가 정말
검은 사제들,영적분야에 대해 생각할 수 있는 영화
검은 사제들,한국에서 볼 수 없었던 오컬트형 미스터리
검은 사제들,김윤석 강동원 박소담 케미가 멋졌다 한국형 엑소시즘인데 오히려 서양것 보다 세련됐다 파묘의 대삿굿과 연결되는 무당씬도 좋았다 오컬트 장르 이런 것보다 멋진 영화다
검은 사제들,분명 봤다고 전국민을 환각의 빠트린 전설의 영화 근데 정말 아가토 뒤에 후광 있었다고
검은 사제들,두 노련한 배우 사이에서도 밀리지 않는 박소담의 단단함이란
검은 사제들,장재현 감독의 가장 큰 장점  안심하고 봐도 좋다는 것
검은 사제들,유명 배우들로도 인상적인 공포 영화를 만들 수 있다는 것을 보여준 작품
검은 사제들,강동원배우님의 후광을 나도 느꼈다 결말은 아쉽지만 진짜 몰입짱이다 배우님들 연기가 대단했던 영화 시리즈 계속 보고싶다
검은 사제들,박소담 배우의 발견
검은 사제들,예상보다 훨씬 수작이다 장르물이라서 많이 우려를 했었는데 이야기 전체를 이끌어가는 긴장감 김윤석과 강동원의 배경 이야기가 영화 전체의 설득력을 높여준다 평소 오컬트나 엑소시즘
검은 사제들,각각의 캐릭터가 스토리는 있지만 소개하고 넘어가는 정도인 깊이가 아쉬웠고 메인이 되는 구마의식은 점프스퀘어나 큰거 한 방 없이 깔끔하게 잘 구현해서 괜찮았다
검은 사제들,후광이 분명히 있었다구요
검은 사제들,강동원하고 박소담이 미친캐리를 보여줬다 이거보고 검은수녀들 보러간 내자신이 싫다
검은 사제들,우리나라 배경으로 오컬트 장르를 이렇게 녹여냈다는게 놀랍다
검은 사제들,영화 검은 사제들 리뷰 한국 오컬트물의 지평
검은 사제들,한국에서 이런 영화가 나왔다니 놀라움
검은 사제들,강동원 후광효과는 높게만 보였던 오컬트 장르의 진입장벽을 낮춰주었다
검은 사제들,다시봐도 재밌다 박소담 대단 
검은 사제들,과감한 시도의 한국형 엑소시즘
검은 사제들,탄탄한구성
검은 사제들,강동원은 사제 옷을 입어도 멋있다
검은 사제들,박소담배우님을 처음알게된 정말최고였다
검은 사제들,장재현 감독의 한예종 졸업 작품인 단편 영화 번째 보조사제를 장편화 년 개봉 영화 배우 김윤석과 강동원의 완벽한 연기 호흡과 박소담의 신들린 연기
검은 사제들,한국에서 이런 오컬트물이라니 신선한 충격
검은 사제들,보고있으면 귀신 들리는 느낌
검은 사제들,다소 어색할 수 있는 악령 퇴마 소재를 매끄럽게 풀어낸 뛰어난 몰입감의 오컬트 영화
검은 사제들,이야기에 몰입되어 보게 되다 설마 나 오컬트 좋아하냐
검은 사제들,나는 분명 분 짜리 이야기 보따리를 풀었는데 시간 짜리가 나왔다 그것도 막힘없이 사족없이 완벽하게
검은 사제들,퇴마물의 매력을 마음껏 뽐낸 영화
검은 사제들,한국형 오컬트의 시작
검은 사제들,
검은 사제들,우리나라 정서와는 전혀 맞지않는 옷임에도 배우들의 스타파워와 적절한 오락성으로 꽤 괜찮은 영화가 탄생했다 외국공포영화도 쉽게 흥행하기 힘든 소재로 도전하여 어색함보단 놀라움으로 
검은 사제들,국산 오컬트 무비의 새로운 시작
검은 사제들,강동원 영화
검은 사제들,오컬트 무비의 정석 출연진들의 우수한 연기력 몰입에 방해되는 요소가 하나도 없는 작품
검은 사제들,시작
검은 사제들,악마가 참 순해 공포는 어디에서 기인하는가 비겁함
검은 사제들,한국형 오컬트라는 색다른 장르를 만들었다는 점 덕분에 조금 과대평가가 된 것 같다 생각보다 어설프고 또 심심했음
검은 사제들,박소담 연기와 강동원 얼굴만 기억에 남음
검은 사제들,장르적 재미와 영화적 재미를 고루 분포된 세기 엑소시스트 순화
검은 사제들,신선한 한국형 오컬트 퇴마물
검은 사제들,한국인이 나오는 서양식 퇴마록
검은 사제들,영화 후반까지 텐션이 더 유지되었다면 좋았을듯
검은 사제들,장재현 감독과 한국오컬트의 가능성
나를 찾아줘,영화를 볼까 고민하는 사람을 위한 조언  밤에 또는 어두운 곳에서 보기  혼자 보기 특선으로 혼자 밤새며 봤더니 몰입이 잘 되었다 영화관에서 봤다면 더 좋았을텐데
나를 찾아줘,   
나를 찾아줘,자라온대로 만들어진대로 또다시 언론 앞에 어메이징 에이미로 돌아간 그녀 대상화와 편견 대중의 잣대로만 이루어진 참극 트루먼쇼 이후로 미디어를 가장 크리피하게 그려낸 작품
나를 찾아줘,조디악보다 한결 낫고 심지어 세븐에 견줄만 하다 연출 스타일은 오히려 핀처의 초기 작품들로 회귀한 것 같아 보이고 분이라는 짧지 않은 러닝타임이 무색하리만큼 이 영
나를 찾아줘,어메이징 로자먼드 파이크의 발견
나를 찾아줘,분의 러닝타임도 길게 느껴지지 않으며 배우분들의 연기는 물론 후반의 반전은 그저 소름돋을 정도
나를 찾아줘,시간이 오래 지나도 그 공허함이 지워지지 않는다 확실히 연기를 잘해
나를 찾아줘,러닝타임을 깔끔하게 꽉 채웠다 여년이 지난 지금봐도 전혀 촌스럽지않고 멋드러진 스릴러
나를 찾아줘,무섭지는 않았고 불쾌했다
나를 찾아줘,크레딧과 함께 올라오는 등골 시린 공포
나를 찾아줘,극장에서 봤으면 좋았을텐데 예측하기어려운 묘함이 있었다 미스테리한 음악이 영화의 분위기를 한껏 살린다
나를 찾아줘,뻔한 반전은 초반에 다 털어 버리고 이야기 만으로 끝까지 끌어간다 이런게 영화지 사진으로 초반 출연한 두기의 불쌍한 운명이 진짜 반전
나를 찾아줘,연기만으로 압도하는 긴장감이 영화 전체를 소름 돋게 만든다
나를 찾아줘,난 이 영화를 스마트폰으로 봤지만 인치의 스크린도 영화에 몰입하기에 충분했다
나를 찾아줘,그녀의 뇌 대중 그리고 미디어
나를 찾아줘,이 구억의 미친년은 에이미뿐
나를 찾아줘,진실은 언제나 사용자의 편의에 의해 왜곡 될 수 있다 특히 사용자가 매우 영리할 때
나를 찾아줘,왜 두개골을 깨고 그 속의 뇌를 들여다 보고 싶어했는지 이해가 된다
나를 찾아줘,끊임없이 뒤집히는 딜레마 판의 연속
나를 찾아줘,수미상관 장면을 보면서 두 사람의 앞으로의 미래가 한없이 어두컴컴하고 무서워 보인다
나를 찾아줘,쇼윈도 부부의 보여주기식 삶을 스릴러적으로 소름돋게 풀어냈다
나를 찾아줘,우리의 발칙한 에이미
나를 찾아줘,미친년
나를 찾아줘,완벽하게 소름끼치는 커플 정신나간 여자의 연극에 모든 사람들이 장단맞춰 연기하는 느낌이 든다
나를 찾아줘,미친을 만나지 말자 김경빈님과 함께
나를 찾아줘,마지막 눈빛 개무서움
나를 찾아줘,서로를 지워가며 화면 위를 검게 물들이는 두 펜촉의 날이 선 혈투극 결국엔 한 편으로 엮어진 새빨간 로맨스
나를 찾아줘,그게 결혼이야 
나를 찾아줘,소름돋는 경계를 어물쩡 금밟은 채 땀나는 두시간이 지나갔다 소름돋지만 슬픈 이게 결혼이야 년
나를 찾아줘,역시 데이빗 핀처는 탁월한 이야기꾼이다
나를 찾아줘,반전의 반전의 영화 벤 에플릭 주연의 스릴러 영화로 좀 애매했지만 잘 만들어신것 같다 여배우의 연기도 좋았다
나를 찾아줘,광기와 괴기 사이에 나른한 소름이 스며든다
나를 찾아줘,멀리서 보면 희극 가까이서 보면 비극
나를 찾아줘,오프닝 엔딩 같은 장면 다른 느낌
나를 찾아줘,
나를 찾아줘,판타스틱하다 결혼이란 원래 이런거야 상처주고 피보고 지탄받고 격렬하게 격멸하고 결혼의 부정적인 면의 새싹이 수순으로 확실하게 자란다면 의 결과를 필름으로 드러내주었다
나를 찾아줘,남자는 여자하기 나름이라고요 여자가 남자하기 나름이겠죠    
나를 찾아줘,기가막힌 각본
나를 찾아줘,엔딩에서 삐끗하네
나를 찾아줘,
나를 찾아줘,잘보다가 결말이 허무
나를 찾아줘,시작부터 끝까지 긴장을 놓치 않게 만든다 중반부터 풀리는 반전이 결말에가서 이렇게 결말이 난다고  매우 흥미로운 이야기진행이다
나를 찾아줘,개인적으론 여배우 로저먼드 파이크의 눈빛 연기가 굉장히 인상깊은 영화눈빛만으로 야함집착모든 실시간 변화들을 알아챌 수 있는 건 놀랍다핀처 감독 영화는 언제나 보장된다
나를 찾아줘,징치인 급의 두뇌회전과 언론플레이
나를 찾아줘,나를 찾아줘
나를 찾아줘,절대 만나고 싶지 않은 인생의 동반자
나를 찾아줘,
나를 찾아줘,나를 찾아달라는 소름끼치는 외침
나를 찾아줘,스릴러보다 짙게 남은 나를 찾아달라는 외침
나를 찾아줘,그래서 돈 갖고 튄 년놈들한테 복수를 했다고 안 했다고
크로스,개봉전에 넷플에 팔아서 다행
크로스,황정민 염정아를 데리고 이정도라는건  스토리 대사  액션 퀄리티 그냥다 문제 년대에나 나올법한 촌스러움 휴 이런 작품을 고르는것도 배우문제
크로스,재밋기만 하더만 대단한 영화평론가들 많네 
크로스,설마 개봉하려던건 아니었지
크로스,아무 기대 없이 머리를 편하게 아니면 머리를 안쓰고 보기에는 좋은 선택이다 적당한 유머와 액션등 말이 안되는 건 그냥 생각없이 넘기면 된다
크로스,왜 극장 개봉을 못했는지는 알겠다
크로스,예측 가능한 스토리 전개라 내용 면에서는 딱히 특별난게 없어서 그냥 팝콘 무비로는 가볍게 볼 만한듯
크로스,대존잼인데 왜 평점이 이런지모르겠네요 역시 황정민 염정아
크로스,평이 좋자 않아 마음 내려놓고 봤는데 적당한 반전도 있고 생각보다 재미있게 봤다 아무 생각 없이 보면 예상치 못한 타이밍에 피식 터지고 복잡하지 않은 킬링타임용 영화로 제격
크로스,킬링타임용으로 볼만하던데 리뷰가 안좋네
크로스,분명 극장용 영화로 만들었을텐데 놀랍도록 넷플릭스의 기성품 영화같다
크로스,금년 최악 영화중 하나로 등록
크로스,재밌기만 하구만웃음포인트도 있고볼만하다
크로스,극장 개봉 안 한 이유가 있다
크로스,너무재밌는데 웃고 즐길 수 있어 좋아요 황정민과 염정아 케미도 좋고 추천요
크로스,겁나 재밌는데 다들 왜 욕하는지 가족들이랑 다같이 너무 재밌게 봄 꿀잼
크로스,잼나는데요
크로스,그냥 즐겨  염정아 전혜진의 새로운 모습 너무 좋다 
크로스,진짜 심각하다 넷플 사기당했네
크로스,제목 마저도 이건 아니라고 말해준다 
크로스,가벼운 웃음으로 시작해서 헛웃음으로 끝나는 조짜리 판
크로스,액션과 코믹은 기대 이하 쿠키 영상이 웃겼다취향에 따라  킬링 타임용은 될 지도
크로스,시간가는줄 모르고 재밌게 봤어요
크로스,극장에서 봤다면 몰라도 넷플릭스라서 그럭저럭 공조 같은 작품도 명절에 흥행하는 걸 보면 이 작품 역시 명절에 개봉했으면 어느 정도 흥행했을지도
크로스,올드의 끝판왕 음악 완전 올드하고 연출은 뭐지 싶고 액션휴연기력으로 소문난 배우님들 연기력까지 뭐지 싶은 총체적 난국 몰입하려나 싶으면 깨버리고 끝까지 보면수고했다
크로스,최고의 영화
크로스,너무 엉성해서 뭐
크로스,양산형 팝콘 무비 좋은 배우들 개그는 구식
크로스,다행이다 차라리 넷플릭스여서
크로스,여기저기에서 보던거 합친 뻔하디 뻔한 코믹액션극 넷플에 나오길 그나마 다행
크로스,익숙한 코미디
크로스,그래서 대체 뭘 이야기하고 싶고 어떤 개연성이 있는 건지
크로스,년에 나왔어도 망했을 수준이네
크로스,월 일 블라인드 미완성본 시사회를 통해 관람
크로스,예측을 벗어나지 않는 시나리오를 멱살 잡고 끌고 가는 배우진
크로스,킬링타임용으로 좋은 듯 느와르 황정민이 아니라서 좋았다 좀 유치한 느낌이 있지만 코미디 가족영화라 생각함
크로스,재미있는데 평점 왜이러냐
크로스,그냥 그냥 명절쯤 가족들끼리 보러갈만한 황정민표 영화
크로스,시간가는줄알고봤습니다
크로스,킬링타임으로 볼만한 영화
크로스,좇망작
크로스,재밌기만 하구만 무슨 이래서 평점은 믿을 게 못됨
크로스,액션 코미디가 조화롭게 잘 섞였지만 조금은 부족한 인과관계와 스토리 진행이 아쉬웠다 그래도 황정민염정아의 시너지가 물씬 느껴지는 영화
크로스,가족영화로 추천합니다 개인적으로 시간가는 줄 모르고 너무 재미있게 봤어요 스포없이 봐야해요반전이 있어요 적절한 클리셰 배우들의 케미 모두 마음에 들었어요
크로스,나쁘지 않았다 넷플릭스 공장에서 찍어내는 액션 영화 딱 그 정도의 만족감 나는 뭐 또 캐스팅만 보고서 간만에 큰거 하나 나오나 했지 
크로스,개봉도 못할만큼 그렇게 망작은 아닌데 이보다 더 못한 영화도 잘만 개봉하더만 의외로 염정아 형사 잘 어울린다 늘씬하고
크로스,존잼
크로스,가볍게 보기 좋음대사들도 알참 대 감성에 맞는듯  나와도 좋을듯
크로스,큰 기대 없이 보기 좋은 킬링타임용 영화 개인적으로 재밌게 본 편
크로스,너무 재밌어서 극장 개봉도 좋았을 것 같아요 엄청 웃었어요
주토피아,최고의 애니
주토피아,차별없이 평등한 세계를 만들려고 노력하는 토끼의 수사기록
주토피아,너무 재밌어요 다음 시리즈가 나온대서 오랜만에 다시봤는데 재밌습니다
주토피아,디즈니의 번째 장편 애니메이션 주토피아는 디즈니가 여태껏 보여온 스탠스와는 사뭇 다른 민감하고 무거운 주제를 여태껏 그래왔듯 경이로울 정도로 매력적인 화면과 음악 캐릭터
주토피아,동물주제의 애니메이션 영화 중 탑인 것 같습니다
주토피아,어렸을 때의 나의 편견을 깨부숴준 영화
주토피아,힐링되는 영화
주토피아,동물 우화를 다시 한번 패러디해서 현대 사회에서 야만성은 절대 용납될 수 없음을 재확인한다 하지만 야만으로 돌아가는 원인이 외부적이라는 생각은 위험하다 현실에서 야만은 개인의 
주토피아,최고의 애니매이션 영화 보고 또 봐도 재미있다
주토피아,너무 재밌게 본 주토피아 나무늘보 표현이 너무 인상깊었다 주토피아  얼른와라 기대됨 너무
주토피아,노래도 너무너무 좋구 힐링 대박 영화
주토피아,귀여워서 보기 시작했지만 그 이상의 스토리가 담긴 애니메이션 편도 나왔으면 하는 작은 소원
주토피아,유토피아란 가장 이상적인 곳 즉 상상에 그치고 마는 현실일 뿐
주토피아,살 때 영화 보러갔다가 들어간지 분 뒤에 여우가 무서워서 나왔다 동생은 분 더 있다 나왔다 팝콘이 다 떨어져서
주토피아,동물들을 의인화 시켜서 이렇게 잘만들줄이야
주토피아,디즈니의 개과천선 트럼프는 보아라 그리고 우리사회 젠더갈등에 대한 우화
주토피아,
주토피아,희망차고 귀여운 캐릭터 한바가지
주토피아,디즈니에서 또다시 강수를 두었다 동물이라는 소재로 한 수 먹고 들어가는데 그 동물들마저 그렇게나 러블리하다니 주인공 토끼 경관 주디는 너무나 사랑스러웠다 할리우드와 미국
주토피아,신나고 유쾌하고 귀엽다 이 이상 뭐가 더 필요할까
주토피아,희망찬 동화를 보고 온 느낌 전개는 다소 뻔했지만 캐릭터들이 귀여웠다
주토피아,편견과 차별을 이렇게 나타낼 수 있구나
주토피아,재밌긴 한데 너무 올려치기한 거 같음
주토피아,더빙에 대한 편견까지 풀어준 영화
주토피아,다른 차원의 세계
주토피아,
주토피아,성공적인 투영
주토피아,편견차별없는 진짜 유토피아를 만들기 위해 계속 노력해야 합니다 당신 나 우리 모두 년
주토피아,주토피아  제목 진짜 잘 지었다고 생각
주토피아,주토피아의 교훈이 더더욱 필요해지고 중요해진다는 점에서 씁쓸한 현실 극단의 시대 태생으로 규정짓고 태생으로 혐오하는
주토피아,편견에 관한 훌륭한 우화
주토피아,귀여운정도 
주토피아,디즈니의 새로운 도전 매력적인 우화
주토피아,닉 너 왜 여우니
주토피아,꿈을 포기하지 마세요 모든 것을 도전하세요
주토피아,고군분투 토끼
주토피아,두려워 할 것은 두려움 그뿐 이 좌우명을 가지고 고등학교 시절을 보냈다 주디처럼 당당하고 용감했던 과거의 나를 떠올리면서 다시 한번 힘내보다 다짐하게 되었다
주토피아,
주토피아,별기대없이봤는데 주제곡까지 최애곡이된 영화 특히 나무늘보는 평생 뇌리에 박혔다
주토피아,각기 다른 인간도 이토록 사랑스럽게 바라본다면
주토피아,완벽히 반대되는 두 캐릭터의 화합
주토피아,그렇게 평등을 주장하고 싶으면 이렇게 하란말이야
주토피아,완벽하게 의인화된 동물들의 세상 인간 사회의 문제점까지도 들추어낸다
주토피아,가장 이상적인 곳 모두가 평등한 저 세상이 아닐까 힐링이 가득했던 영화  단 영화관 관람시 아이들 관크는 역대급이었다
주토피아,우리 모두 다 같다는 것을 잘 담아낸 영화
주토피아, 이 영화가 정말 부수려고 했던 편견은 차별뿐일까 약해보이는 자는 착하다 강해보이는 자는 나쁘다 라는 편견을 없애고 싶었던게 아닐까
주토피아,아주 흥미로운 은유법
주토피아,토끼도 경찰이 될 수 있어 멋진 주디를 보며 파이팅 을 받은 영화 닉과 주디의 티키타카 귀엽다
주토피아,완전히 동의하지는 않지만 일리 있는 알레고리
주토피아,아주 재미있고 훌륭하고 창의적인 애니메이션 영화입니다역시 디즈니
영웅,뮤지컬영화중엔 최고였다 영화보는내내 가슴이 절절해졌고 웅장했으며 소름도 계속 돋았다정성화에게서 안중근을 보았다
영웅,우리나라 뮤지컬 영화는 어색하다는 선입견이 있었는데 영웅이 그걸 확 깨주었다
영웅,고민없이 상업성으로 겹칠된 조국과 모정에 대한 노래가 마음을 울릴 리 없다
영웅,영화의 무대화
영웅,소재는 필살기인데 적중을 못했네
영웅,성의 없다 무대서야 제한이 있으니 용납되는 장면들을 영화에서 그대로 쓸 거면 실황으로 찍어오는 게 낫겠다
영웅,뮤지컬을 스크린으로 옮길때는 좀더 고민을 애국뽕으로 관객 등쳐먹을 생각만 하니 정성화혼자 하드캐리했다
영웅,웅장해지는 마음과 배우들의 노래가 너무 좋았습니다
영웅,툭툭 끊어지는 장면들 곳곳에 배치된 촌스러운 코미디에 맞서 열심히 노래를 부르는 배우들 감흥이 적은 패배를 한다
영웅,조국을 위해 몸 바친 영웅들을 기리며
영웅,내내 잘 참았는데 나문희 선생님께서 수의 어루만지며 내 아들 나의 사랑하는 도마야라며 노래하시는데 그냥 오열해버렸다 역사를 잊은 민족에게 미래는 없다
영웅,제발 이런 영화 만들지 마세요
영웅,이런 영화에 쓸 자본과 배우들의 노력이 투자 받을 가치가 있는 어린 좋은 감독들에게 갔으면 좋겠다
영웅,스토리와 연출의 한계는 명확하지만 뮤지컬적으로 분명 의미 있는 도전  
영웅,대단히 윤제균스러운 안중근 영화
영웅,니가 별 개를 받은 이유가 뭔지 알아 위인을 돈벌이수단으로 봤기 때문이야
영웅,정제되지 않은 음악사용이 신의한수라고 생각한다 단점도 많지만 노래에서 느껴지는 대사보다 강한 힘 그건 분명 있었다
영웅,
영웅,서사는 없고 노래만 남았다
영웅,영웅스럽지 못한 유치하고 엉성한 무언가
영웅,뮤지컬 한편을 본듯한 재미 하지만 영화로 담아내고나서는 스토리 구축을 이렇게 했어야했나하는 마음임
영웅,뮤지컬을 영화화 하라고 했지 무대를 영상으로 찍으라고 한 적은 없다
영웅,뮤지컬처럼 만드는것은 시도가 좋았다고 생각하나 중간중간 넘버가 끝나는 부분이 영화적으로 매끄럽게 이어 가면 어땠을까 하는 생각이 듬
영웅,그때 그시절의 우리 선조들 생각하면 가슴이 미어집니다 마음이 찢어집니다 덕분에 우리가 지금 행복합니다 안중근님을 포함 모두모두 고맙습니다 사랑합니다 모두 수고했슈
영웅,독립투사의 숭고함 새기는 영화 누가 죄인인가지금도 죄를 저지르는 매국노들 벌해주소서
영웅,일단 휴지를 챙겨가세요 눈물 콧물 엄청 흘리고 옴 정성화님을 비롯한 배우들 연기력 미쳤고 노래 잘 부르는 것도 이미 유명하지만 특히 김고은 노래에 소름 돋았음
영웅,원작을 관람한 것이 아니라서 뭐라 비교하기 애매하지만 영화적인 상상력이 아쉽다
영웅,안중근 의사가 영웅인거는 누구나 알고 있는 사실이지만 그주변의 많은 열사들을 병풍으로 사용한점과 뮤지컬의 단점을 마치 장점인양 뜬금없는 뮤직 타임 발리우드는 환영할지 한국은
영웅,영웅 후기
영웅,애초에 윤제균 영화에 무슨 기대를 하겠냐만
영웅,첫 장면부터 극장을 떠나고 싶게 만든다
영웅,
영웅,애국 혼신의 연기를 무색케하는 만듦새 그러나 이토암살이후 드디어 영화는 볼만해 지는데 영화가 끝나가네
영웅,한줄평 영상포함
영웅,
영웅,
영웅,뮤지컬 영웅을 보고 싶은 마음을갖고 영화를 봤어요 익히 아는 이야기지만 안중근의 어머니가 노래하는 장면에서는 그냥 눈물이 났어요
영웅,국뽕필름윤제균 감독의 삼위일체가 불안이 현실이 되었다 노래만큼은 좋았기에 나쁘지 않았으나 날 먹인 상황이 너무나도 많기에 참
영웅,배우는 완벽했고 감독의 역량은 부족했다 이 주제와 이 배우들로 이게 최선인가 아쉬움만 남는다
영웅,뮤지컬을 보기 전에는 그냥 볼만했는데 뮤지컬을 보고 나니까
영웅,영웅이 되고 싶은 영웅
영웅,분은 애국심으로 보기에는 길고 안중근을 담기엔 벅찬 시간이었다
영웅,캣츠도 뮤지컬 영화는 외면 받았는걸
영웅,스크린으로 담아내기에는 많이 부족하다 연극이나 뮤지컬처럼 생동감이 있지 않다 역시나 반일감정을 이용한 신파극이 존재한다 그리고 노래부를 때 가사는 좀 자막으로 넣어주지
영웅,그렇게 일본이 싫니 도대체 왜
영웅,다시 찾아볼것같진 않은 영화 그냥 뮤지컬을 직접보는게 나을듯
영웅,식 코믹만 뺐더라면
영웅,툭툭 끊키는 컷과 캐릭터성
